,content,time,forward,comment,like,VIP,link
68,"#乔任梁#擦！！！网上一直传乔任梁与某导演SM过度死了……这是什么鬼，不明真相的我选择吃瓜！！警民直通车-上海，也疑似发布某乔姓男子，希望不是真的<span class=""url-icon""><img style=""width: 1em;height: 1em;"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2018new_baibai_org.png"" title=""[拜拜]"" alt=""[拜拜]"" type=""face"" /></span><span class=""url-icon""><img style=""width: 1em;height: 1em;"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2018new_baibai_org.png"" title=""[拜拜]"" alt=""[拜拜]"" type=""face"" /></span><span class=""url-icon""><img style=""width: 1em;height: 1em;"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2018new_baibai_org.png"" title=""[拜拜]"" alt=""[拜拜]"" type=""face"" /></span> <a title=""http://weibo.com/p/1001018004800000000000008"" href=""http://t.cn/RU1q3Jx"" target=""_blank"" mt=""url"" action-type=""feed_list_url"">http://t.cn/RU1q3Jx</a> ​ <a href=""http://ww2.sinaimg.cn/large/868e0018gw1f7vu3dnsykj20k00qotax.jpg"" target=""_blank""><i class=""m_icon_16 pic""></i></a>",16-09-16 23:17,-1,-1,-1,-1,1
69,微信exo38219：乔任梁死亡真相，sm视频，给大家一个真相。[困死了][困死了]现场图片。，朋友圈传爆了，加v信免费发！！绝对免费，绝对不要钱[困死了][困死了]。记得微博点赞，不...,16-09-17 22:35,-1,-1,-1,-1,1
70,刘柏宇_K：乔任梁死了听说是跟某个导演玩SM死的，现在这些人怎么这么重口喂，喜欢SM，还是跟男的[吃惊] ​,16-09-16 23:14,-1,-1,-1,-1,1
71,乔任梁死亡现场照：据乔任梁邻居透露，16日晚，乔任梁死在其卧室内，民警赶到现场，初步勘察取证后接下来进行法医验证，初步判断，乔任梁并非他杀！据网友透露，乔任梁与某知名...,16-09-17 01:02,-1,-1,-1,-1,1
72,#乔任梁去世#应该真的是sm死的，不然干嘛申请名人保护？不想公开就是因为死亡原因见不得人，说不定身上还有精液。死者为大，希望安息，其实参加我们相爱吧，我就感觉他是gay，其实蛮可惜的，愿走好，天堂里你不用压抑自己的取向，祝福你。 ​,16-09-17 01:00,-1,-1,-1,-1,1
73,蝉槐：说乔任梁sm死去就是不尊重吗？ 喜欢sm是他的自由吧 有些人抨击网友指出乔任梁sm死去是不尊重 难道这不是你们对于sm爱好者的偏见和不尊重吗？,16-09-18 08:17,-1,-1,-1,-1,1
74,#乔任梁去世#乔任梁被曝因sm死亡 具体看视频秒拍视频. ​​​,16-9-17 17:46,3,6,23,-1,1
75,#乔任梁去世# 和一个男性熟人聊起来这件事，当我说到传闻乔任梁可能是抑郁症自杀也有传闻说他和某导演SM时意外身亡时，这位熟人惊讶的问男导演？接着说那要是两个男的做出这种事那就一点都不可惜，我当时无语到极点也懒得和他争辩，只好说不管怎么样他只是一个29岁的年轻人，朋友和亲人一定很难。 ​,16-09-18 06:56,-1,-1,-1,-1,1
76,#乔任梁SM窒息而死#我觉得大半夜的听到乔任梁这个消息，心情很是复杂。第一次知道这么个人的时候他还没火，但是觉得很帅很有个性，因为一首歌一部剧一个吉他手，这会儿大家都在刷屏，具体还在求证中，愿不是我们熟悉的#乔任梁#愿所有心情都能平复 ​,16-09-16 23:07,-1,-1,-1,-1,1
77,李护卫：刚看到消息：乔任梁和知名男导演玩SM致死亡。虽然刚刚知道他的名字，但还是为这么年轻的生命离去感到惋惜！！[蜡烛][蜡烛][蜡烛]走好『乔任梁经纪人：让他好好安息_手...,16-09-16 23:34,-1,-1,-1,-1,1
78,"刚刚看见微博上说#乔任梁死了# <span class=""url-icon""><img style=""width: 1em;height: 1em;"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/49/2018new_chijing_org.png"" title=""[吃惊]"" alt=""[吃惊]"" type=""face"" /></span>特地去搜了下sm是什么意思<span class=""url-icon""><img style=""width: 1em;height: 1em;"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/07/2018new_yun_org.png"" title=""[晕]"" alt=""[晕]"" type=""face"" /></span><span class=""url-icon""><img style=""width: 1em;height: 1em;"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/07/2018new_yun_org.png"" title=""[晕]"" alt=""[晕]"" type=""face"" /></span> 真不敢相信那个超爱粉红色的大男孩居然会和导演激情SM死了！！！#绝对头条# 愿逝者安息<span class=""url-icon""><img style=""width: 1em;height: 1em;"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/16/2018new_lazhu_org.png"" title=""[蜡烛]"" alt=""[蜡烛]"" type=""face"" /></span><span class=""url-icon""><img style=""width: 1em;height: 1em;"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/16/2018new_lazhu_org.png"" title=""[蜡烛]"" alt=""[蜡烛]"" type=""face"" /></span><span class=""url-icon""><img style=""width: 1em;height: 1em;"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/16/2018new_lazhu_org.png"" title=""[蜡烛]"" alt=""[蜡烛]"" type=""face"" /></span> ​ <a href=""http://ww2.sinaimg.cn/large/0060erq1gw1f7vwf39t9xj30j50hs76g.jpg"" target=""_blank""><i class=""m_icon_16 pic""></i></a>",16-09-17 00:37,-1,-1,-1,-1,1
79,乔治多美子：#乔任梁SM## 演员乔任梁与导演王子元于2016年9月16日在上海桃浦别墅，因sm过度死亡。乔任梁死了，挺好一演员，唉......SM有风险，欢愉需谨慎啊[蜡烛][蜡烛][蜡烛],16-09-17 12:54,-1,-1,-1,-1,1
80,摄影师朱庆福：乔任梁独家sm视频，一首资料，晚来就被删了，链接在评论里#乔任梁##传乔任梁死亡##乔任梁去世# ​,16-09-17 16:57,-1,-1,-1,-1,1
81,飞笑了：“突发！网曝男星乔任梁与某导演SM过度窒息死亡#乔任梁死亡#”#明星那点事#http://t.cn/RcS8N3D（使用#秒拍#录制）,16-09-17 10:15,-1,-1,-1,-1,1
82,专干网络装逼者：乔任梁死的好 SM 窒息死亡的一朵烂菊花而已！,16-09-17 03:01,-1,-1,-1,-1,1
83,大丁丁先生：跟导演玩SM的也要一路走好？[笑cry][笑cry][笑cry]#乔任梁去世##乔任梁突然去世# ​,16-09-17 10:13,-1,-1,-1,-1,1
84,不思自难：水军在本次SM事件中反应相当有策略啊！从死者为大，到转移矛盾。与乔一起SM的到底是谁，能量巨大啊！,16-09-17 11:44,-1,-1,-1,-1,1
85,猫财经：【网曝乔任梁上海死亡 疑因sm过度[喵喵]】今天（16日），有网友爆料称，明星乔任梁在上海意外死亡。 新民晚报新民网记者从警方处获悉，9月16日晚18时21分，普陀公安接...,16-09-16 22:47,-1,-1,-1,-1,1
86,凯源玺wjk921：乔任梁根本不是抑郁症死，而是给一个导演大玩sm害死的，@乔任梁一路走好 ​,16-09-17 14:54,-1,-1,-1,-1,1
87,乔任梁的公司肯定直接把死亡原因说成抑郁症 这样就可以避开了真正的死亡SM 毕竟这个社会不能接受一个SM的事实 这算龌蹉下流恶心 吃瓜的脑残粉当然不愿意看见自己的爱豆怎么恶心的死法自然会愿意和公司站在一起啦 至于被别人说了真实的情况肯定会喷死你啊,16-09-17 10:45,-1,-1,-1,-1,1
88,瑾儿Sissi：我给大家说一下此次#乔任梁#事件的传闻，某网传的，可是没有实质证据，网传乔任梁sm某导演，导致窒息身亡，此事娱#乔任梁sm# ​,16-09-16 22:23,-1,-1,-1,-1,1
89,cwinger：已经确认！乔任梁SM过度死亡，目前还不知导演是谁-新闻频道-手机搜狐http://t.cn/RcoTKJM（分享自@手机搜狐） ​,16-09-17 14:37,-1,-1,-1,-1,1
0,瑾儿Sissi：乔任梁与某知名导演玩sm死了#乔任梁##乔任梁sm# ​,16-09-16 22:15,-1,-1,-1,-1,1
1,可能是叶松松：愿天堂没有SM，尽管我不太相信男导演口味那么重。一路走好！#乔任梁一路走好# ​,16-09-17 12:54,-1,-1,-1,-1,1
2,经@八卦小助理多方证实：​演员乔任梁与导演王子元于2016年9月16日在上海桃浦别墅，因sm过度死亡。《乔任梁与导演王子元SM过度死亡》  ​​​,16-9-16 22:56,118,3241,670,1,1
3,应该真的是sm死的，不然干嘛申请名人保护？不想公开就是因为死亡原因见不得人，说不定身上还有精液。死者为大，希望安息，其实参加我们相爱吧，我就感觉他是gay。,16-09-17 00:47,-1,-1,-1,-1,1
4,乔任梁和某导演sm意外死亡？天呐，真的假的？@乔任梁​​​,16-9-16 22:42,-1,18,53,-1,1
5,李小寒：【官】乔任梁已达到SM的最高境界—冰恋。别问我为什么知道内幕，请叫我雷锋！#乔任梁去世#,16-09-17 07:45,-1,-1,-1,-1,1
6,桃花依旧笑春风YJF：看到乔任梁和某导演SM走了 我终于相信我们相爱吧是假的了@徐璐LULU,16-09-17 01:07,-1,-1,-1,-1,1
7,经证实：演员乔任梁与导演王子元于2016年9月16日在上海桃浦别墅，因sm过度死亡。乔任梁死了，挺好一演员，唉......SM有风险，欢愉需谨慎啊​​​,16-9-16 22:45,783,56000.0,20000.0,1,1
8,Vincent的日常：乔任梁看来真的是去世了。愿天堂没有SM[泪]🙏,16-09-17 00:42,-1,-1,-1,-1,1
9,卧槽，乔任梁和某知名男导演SM时死亡，这通报的是他，这多那啥啊，原谅我不太认识他。。 ​​​,16-9-16 22:24,1,8,15,-1,1
10,经证实：演员乔任梁与导演王子元于2016年9月16日在上海桃浦别墅，因sm过度死亡。乔任梁死了，挺好一演员，唉......SM有风险，欢愉需谨慎啊​​​,16-9-17 00:06,-1,-1,1,1,1
11,#乔任梁#【乔任梁惹人开骂】乔任梁SM 据爆料：乔任梁与某知名男导演SM时死亡，但不知真假 求证！你们怎么看？（演戏很恶心的终于挂掉了，唱歌更恶心）精尽人亡！#乔任梁死亡#​​​,16-9-17 00:11,2,400,67,1,1
12,热门叔叔：乔任梁和王子元SM过度死了，别人还不敢说？一说一群脑残过来骂！操你妈别以为叔不敢骂你们这群傻b,16-09-17 00:02,-1,-1,-1,-1,1
13,今晚有粉丝爆料乔任梁和某知名导演玩SM致死亡。上海警方刚刚发微博证实有28岁上海籍乔某某死亡，虽未公布全名但确为乔任梁，具体死因尚未公布，排除他杀。据传2014年乔任梁拍完《死亡邮件》就患上了抑郁症，知情人称乔任梁近期心情一直很差，曾有过轻身念头被及时发现。其死后身上确实有伤，但疑为自残 ​​​,16-9-16 22:42,120,741,1191,1,1
14,韩熙雅Baby：最近很喜欢和干爹SM[可爱][可爱]可怜的乔任梁[害羞]可能他干爹是农村人[doge]我干爹真的什么都懂[白眼]没事死了有什么办法呢[哈欠]农村人不要学我们国际化人玩SM[顶],16-09-16 22:54,-1,-1,-1,-1,1
15,孙方春的小迷妹丶：#乔任梁去世#乔任梁死了，说是SM过度，知道SM是什么吗？SM就是失眠……长期SM会严重透支身体，所以大家以后要早早睡觉，不要再SM了[悲伤],16-09-17 01:28,-1,-1,-1,-1,1
16,有粉丝爆料说乔任梁和知名导演王子元玩SM致死亡，这是什么鬼，是不是真的，还记得爱情回来了里面乔任梁演唱会浪漫求婚姜妍秒拍视频. ​​​,16-9-16 23:25,152,225,3807,1,1
17,橘子蒙先森：网曝乔任梁意外死亡，曝与某导演SM过度死亡，导演王子元个人资料被扒！！！如不是属实，该导演就是炒作，蹭死者关注热度！！望各位粉丝，各位网友理智看待！！！ ​,16-09-17 00:05,-1,-1,-1,-1,1
18,半个瓜皮爬上坡：乔任梁和导演在别墅玩sm意外死亡，真让人唏嘘。原来他是m，还玩肛。,16-09-16 22:37,-1,-1,-1,-1,1
19,生命不可重播，远离SM(死么)游戏！！！…………………………#乔任梁死亡##乔任梁##意外死亡##传乔任梁死亡#………………………………………………………………………………有媒体称：歌手明星乔任梁死亡，据传和某导演SM过度而死…………………………城会玩！！！贵圈好乱！！！ ​​​,16-9-17 00:24,1,314,50,-1,1
20,文藝青年一鴻藝：型秀男，乔任梁与某导演玩sm过火，导制死亡…………,16-09-16 23:34,-1,-1,-1,-1,1
21,爆料一姐：网友爆料乔任梁和知名导演SM身亡，刚刚警民直通车上海也说了28岁乔姓上海人死亡，所以这到底怎么回事？,16-09-16 22:22,-1,-1,-1,-1,1
22,微博炸了 说乔任梁玩SM死了 想说娱乐圈够乱的 其实无论他是怎么死的 我们都不应该去猜测 毕竟死者为大 SM还是抑郁症 这个已经不重要了 但可以肯定的是 娱乐圈是一锅沸水 皮够厚才能生存 不够硬就别下锅 ​,16-09-17 00:12,-1,-1,-1,-1,1
23,糖果米露_：乔任梁sm死了，这个王子导演也没怎么听过啊 ​,16-09-16 23:34,-1,-1,-1,-1,1
24,大鼻孔在吃土：乔任梁因为和导演SM过度去世了？？求真实？什么鬼？？？ ​,16-09-16 22:03,-1,-1,-1,-1,1
25,Summer素妍0：之前张一山和男性朋友激吻 如今乔任梁和男导演sm玩挂 我要捂紧被子睡觉了好可怕. ​,16-09-16 22:45,-1,-1,-1,-1,1
26,男星乔任梁和某知名男导演在上海桃浦别墅SM时激情猝死。。娱乐圈，要不要这么嗨。。网页链接​​​,16-9-16 22:42,-1,8,6,-1,1
27,"<a target=""_blank"" href=""http://weibo.com/n/%E5%85%AB%E5%8D%A6%E7%A4%BE%E9%95%BF"" usercard=""name=八卦社长"" >@八卦社长</a> 听说经核实：演员乔任梁和导演王子元<img src=""http://img.t.sinajs.cn/t3/style/images/common/face/emimage/ee9096.png"" width=""20px"" height=""20px"" />于2016年9月16日在上海桃浦某别墅里，因玩sm过度乔任梁死了！三观已毁节操碎一地🙈，唉......好好的一小伙白瞎了[蜡... <a href=""http://ww3.sinaimg.cn/large/b7696161gw1f7vup9ruzaj20qo0zkn7r.jpg"" target=""_blank""><i class=""m_icon_16 pic""></i></a>",16-09-16 23:44,-1,-1,-1,-1,1
28,一个凯尔特人：#乔任梁去世# 以后再也不玩sm啦，我发誓 ​,16-09-17 04:40,-1,-1,-1,-1,1
29,网传艺人乔任梁因玩SM窒息死亡。,16-9-16 22:41,16000.0,26000.0,185000.0,-1,1
30,乔任梁·：#乔任梁去世##乔任梁去世##乔任梁##乔任梁一路走好#傻逼王八蛋乔任梁，终于死了，还有他的一些粉丝但是智障傻逼，活着拍戏红不了 玩SM死了终于红了，死狗乔任梁，傻...,16-09-17 08:52,-1,-1,-1,-1,1
31,#传乔任梁死亡#SM过度身亡，不就是失眠过度身亡吗😳所以我们都要早睡，事实证明熬夜真的会导致死亡的。 ​​​,16-9-16 23:39,2,15,51,-1,1
32,陈是陈晨的陈啊：#乔任梁# 如果导致死掉的sm的话...乔应该是m吧...sm最高境界就是冰恋 秀色系列的...假如是真的死了...也有可能是自愿的...,16-09-16 22:17,-1,-1,-1,-1,1
33,乔任梁和导演玩SM死在别墅？目测是真的！他之前还为拍戏学习过相关技巧   今天有个爆料，比较劲爆，说的是乔任梁，但没有说什么。不过评论里却直接开说了，说乔任梁和一导演在别墅里玩SM，死了。网页链接​​​,16-9-17 09:04,1,3,2,-1,1
34,"看到微博热搜“乔任梁死了”，有的说是因为和某导演SM玩过头，有的说是抑郁症，如果是真的，愿一路走好！他曾是加油好男儿亚军，同期的加油好男儿都红了，他还是半... <a href=""http://ww4.sinaimg.cn/large/6e818b07jw1f7vvv1p6ukj20bo09rdjr.jpg"" target=""_blank""><i class=""m_icon_16 pic""></i></a>",16-09-17 00:21,-1,-1,-1,-1,1
35,"乔任梁 疑和某导演玩SM过度意外死亡，而后来警民直通车也发了一个耐人寻味的微博.经纪人哀悼：就让他好好安息！难道乔任梁之前就有SM的情况发生吗？我找了找乔任梁的SM的相关信息，发现在2014年的时候就有相关微博。真希望乔任梁能发个微博给大家压压惊啊！但是好像~~已经不可能了。。。 ​ <a href=""http://ww3.sinaimg.cn/large/8ac76f5djw1f7vv2ul4qmj20fp0hhjt4.jpg"" target=""_blank""><i class=""m_icon_16 pic""></i></a>",16-09-16 23:51,-1,-1,-1,-1,1
36,Nanakichan：早起看公众号 标题是乔任梁死于sm 我还想是什么新剧呢 点开一看是人真的没了 [泪][泪] 其实到现在我还不太相信 觉得是假的 特别难过,16-09-17 06:30,-1,-1,-1,-1,1
37,深圳超级男神西红士：#乔任梁##乔任梁去世# 已排除他杀可能不等于抑郁症自杀，就算玩SM也不是什么不光彩的事儿。,16-09-17 07:51,-1,-1,-1,-1,1
38,Abby-301：#乔任梁死亡##死亡邮件# 9月16日晚9点左右也就是中秋节第二天，网上有消息曝出已证实乔任梁的死亡。我认为是抑郁➕SM过度，哎，一路走好乔任梁[蜡烛][蜡烛][蜡烛]@乔任...,16-09-17 01:56,-1,-1,-1,-1,1
39,淡定离苦海hoho：“同时，该事件已申请了名人保护，暂时官方不会公布事件详细。”[汗]此地无银三百两啊！乔任梁肯定就是SM死的。不过估计那王子元有后台，最后会不了了之吧？[鄙视...,16-09-17 01:26,-1,-1,-1,-1,1
40,Geequeen：乔任梁SM玩死了 官方播报 上海人 28岁姓乔 乔任梁87年生人 10月份才过生日 而且三年前他确实提到过SM 而桃浦别墅确实是在祁顺路上！ 我的天 后背凉！！！,16-09-16 22:28,-1,-1,-1,-1,1
41,wstCeIine：这就是跟乔任梁玩sm的导演 我的双眼已瞎！朋友圈炸了锅了_不过我到底想知道 你们城里怎么玩的能把人玩死 [doge][doge][doge]@乔任梁,16-09-17 00:26,-1,-1,-1,-1,1
42,Abby-301：#乔任梁死亡##死亡邮件# 9月16日晚9点左右也就是中秋节第二天，网上有消息曝出已证实乔任梁的死亡。我认为是抑郁➕SM过度，哎，一路走好乔任梁[蜡烛][蜡烛][蜡烛]@乔任...,16-09-17 01:56,-1,-1,-1,-1,1
43,孙大蛋他爹：乔任梁SM视频流出http://t.cn/RU3M6O6[微笑],16-09-17 00:05,-1,-1,-1,-1,1
44,Moii-：#乔任梁# 科普一下吧，SM的方法有很多种，危险程度也不一样，spanking和KB是比较常见的，吃瓜群众应该还会知道滴蜡。窒息高潮的危险程度是最高的，某百科归为性变态行为...,16-09-16 23:23,-1,-1,-1,-1,1
45,野八卦收割肌：#乔任梁SM# 天啦噜！贵圈好乱，基本坐实的消息[衰][衰][衰]希望天堂里不再有你爱的SM，只有快乐🙏🙏🙏,16-09-16 22:22,-1,-1,-1,-1,1
46,乔任梁·：#乔任梁去世##乔任梁去世##乔任梁##乔任梁一路走好##乔任梁sm#我听说乔任梁是玩SM，被别人操屁眼，被操死的，哈哈哈@乔任梁·@乔任梁·@乔任梁· ，有没有人和我SM啊...,16-09-17 09:23,-1,-1,-1,-1,1
47,#任乔梁#珍爱生命，远离SM😳，一路走好。  ​​​,16-9-16 23:48,12,31,264,-1,1
48,#探探爆料#有粉丝爆料说乔任梁和知名导演玩SM致死亡。上海警方刚刚发微博证实，具体死因还没公布，排除他杀。我的天呐！乔任梁还很年轻啊​​​,16-9-16 22:16,2222,20000.0,20000.0,1,1
49,Geequeen：乔任梁07年参加好男儿时候 我记得他好像心脏不太好吧？ 身体不好还玩SM 哎 可惜了 当年的乔峰组合 现在的李易峰 再看看乔任梁 真的是 十年就是两个世界 乔的经纪人 ...,16-09-16 22:50,-1,-1,-1,-1,1
50,专扒各种整容婊：福建石狮90后小鲜肉娶60后为妻，获得上亿嫁妆[衰][吃惊][作揖][晕] ​,16-09-13 13:44,-1,-1,-1,-1,1
51,"严正新漫画：转：90后娶60后老板为妻 获亿元嫁妆。
这是真爱啊！",16-09-13 17:19,-1,-1,-1,-1,1
52,福建石狮90后小鲜肉娶60后为妻，获得上亿嫁妆 ​​​,16-9-13 13:41,32,462,631,1,1
53,穆萨-王爷：腾云驾雾、一路翻好！——我在看【美猴王---六小龄童，昨天因病去世，送“猴哥”最后一程……】，分享给你，快来看！http://t.cn/RcfH7ZX,16-09-11 21:07,-1,-1,-1,-1,1
54,希罕孥客：六小龄童，昨天因病去世，送“猴哥”最后一程……http://t.cn/R2WxH7N​,16-09-12 05:48,-1,-1,-1,-1,1
55,挛毓壬阜燎猜庸两：【奶粉里的肉毒杆菌哪来】新西兰恒天然公司一工厂发现其乳粉检出肉毒杆菌。娃哈哈、可口可乐、多美滋等使用了其乳粉。肉毒杆菌对1岁以下婴儿存在较大威胁。...,16-09-09 06:18,-1,-1,-1,-1,1
56,"【奶粉里的肉毒杆菌哪来】新西兰恒天然公司一工厂发现其乳粉检出肉毒杆菌。娃哈哈、可口可乐、多美滋等使用了其乳粉。肉毒杆菌对1岁以下婴儿存在较大威胁。毒素进入到血液以后有可能导致孩子神经痉挛或麻痹的中毒症状。 ​ <a href=""http://ww3.sinaimg.cn/large/0063XoS5gw1f7lzizhyu1j30bw0bbq3h.jpg"" target=""_blank""><i class=""m_icon_16 pic""></i></a>",16-09-08 10:48,-1,-1,-1,-1,1
57,"今日头条，济广G45有一飞机<img src=""http://img.t.sinajs.cn/t3/style/images/common/face/emimage/ee809d.png"" width=""20px"" height=""20px"" />坠落爆炸，现场一片火海，这一幕被行驶在高速公路上的车辆行车记录仪记录了下来。祈祷，平安<span class=""url-icon""><img style=""width: 1em;height: 1em;"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/16/2018new_lazhu_org.png"" title=""[蜡烛]"" alt=""[蜡烛]"" type=""face"" /></span> <a title=""https://video.weibo.com/show?fid=1034:c676166769fb7ed45347d49d4b48675a"" href=""http://t.cn/RcPjfi2"" target=""_blank"" mt=""url"" action-type=""feed_list_url"">http://t.cn/RcPjfi2</a> . <a title=""https://video.weibo.com/show?fid=1034:d5dd40cfbfa3ba951bd2684b1e12da29"" href=""http://t.cn/RcPjay1"" target=""_blank"" mt=""url"" action-type=""feed_list_url"">http://t.cn/RcPjay1</a> . ​",16-08-30 16:07,-1,-1,-1,-1,1
58,#新乡身边事#十一点多听到很强烈的爆炸声音..昨天上午11:15分左右，焦作武陟县西陶镇石荆村一家鞭炮厂发生爆炸。据附近村民称，已有5人死亡，具体伤亡人数正在核实。目前，110、120和119均已赶到现场。 ​​​,16-9-2 08:26,1,5,1,1,1
59,"博白真实事件:请问有谁认识家住博白县大坝镇郭家坝名叫郑晓银的同学，请告诉她，她的大学录取通知书落在今天乘坐的车上，师傅电话为17771269207。。。大家相互转发一下  ，谢谢！ <a title=""http://weibo.com/p/1001018008644030000000000"" href=""http://t.cn/R2WxEin"" target=""_blank"" mt=""url"" action-type=""feed_list_url"">http://t.cn/R2WxEin</a> ​",16-08-23 21:26,-1,-1,-1,-1,1
60,"求转
 
本人：李志刚
15512804024
今天上午李志刚的三岁女儿在锦绣花园小区附近被人拐走了，女儿能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现我们家老太太都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 李志刚15512804024
如果看一眼懒得转的冷漠的人也请
 ​ <a href=""http://ww2.sinaimg.cn/large/005IHzDAgw1f6x3ii6p1hj30b40b4q3g.jpg"" target=""_blank""><i class=""m_icon_16 pic""></i></a>",16-08-17 22:07,-1,-1,-1,-1,1
61,"朋友圈看到的，不知道真假，但愿是假的吧。 求转，今天上午三岁女孩在锦绣花园小区附近被人拐走了，女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了  有知情者请告之 万分感谢 联系人 李志刚15512804024  好人一生平安。<a target=""_blank"" href=""http://weibo.com/n/%E8%A5%BF%E5%AE%81%E6%90%85%E6%B2%AB%E6%B2%AB%E7%A4%BE%E5%8C%BA"" usercard=""name=西宁搅沫沫社区"" >@西宁搅沫沫社区</a> <a target=""_blank"" href=""http://weibo.com/n/%E7%88%B1%E8%A5%BF%E5%AE%81%E7%A4%BE%E5%8C%BA"" usercard=""name=爱西宁社区"" >@爱西宁社区</a> <a title=""http://weibo.com/p/1001018008663010205000000"" href=""http://t.cn/R2dbEa2"" target=""_blank"" mt=""url"" action-type=""feed_list_url"">http://t.cn/R2dbEa2</a> ​",16-08-19 22:59,-1,-1,-1,-1,1
62,beyond_在我心中：我发表了头条文章:《  本人：李志刚 15512804024 今天上午李志刚的三岁女儿在锦绣花园小区附近被人拐走了》http://t.cn/RtWmV9w,16-08-12 19:03,-1,-1,-1,-1,1
63,虓尧一生：我发表了头条文章:《重庆市铜梁区二中学生跳楼杀写下的一封书信》http://t.cn/RchZMXK,16-08-30 22:26,-1,-1,-1,-1,1
64,"今天上午李志刚的三岁女儿在贵州红果锦绣花园小区附近被人拐走了，女儿能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现我们家老太太都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 李志刚15512804024 必有重谢 10万元 好人一生平安。 <a title=""http://weibo.com/p/1001018008653072112000000"" href=""http://t.cn/R2dbbh3"" target=""_blank"" mt=""url"" action-type=""feed_list_url"">http://t.cn/R2dbbh3</a> ​",16-08-23 23:36,-1,-1,-1,-1,1
65,小太阳有温度：济广高速G45飞机掉下来过程观看,16-08-30 10:50,-1,-1,-1,-1,1
66,Jinp_金飘：济广高速 G45 附近有一飞机掉下来了，是真是假？谁有知道？我的天，祈福，🙏保佑～@新浪新闻​,16-08-30 14:57,-1,-1,-1,-1,1
67,香啵熟玉米：有谁认识家住大坝场郭家坝名叫郑晓银的同学，请告诉她，她的大学录取通知书落在今天乘坐的车上，师傅电话为17771269207。。。。。肯定很着急 ​,16-08-24 12:04,-1,-1,-1,-1,1
68,：有谁认识家住巴中市通江县大坝场郭家坝的 郑晓银同学，请告诉她，她的大学录取通知书落在今天乘坐的车上，这里有师傅电话 17771269207。她一定很着急，希望大家可以帮忙扩散一下，谢谢啦！[em]e178[/em] ​,16-08-25 12:35,-1,-1,-1,-1,1
69,"求扩散<span class=""url-icon""><img style=""width: 1em;height: 1em;"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/16/2018new_lazhu_org.png"" title=""[蜡烛]"" alt=""[蜡烛]"" type=""face"" /></span> ：有谁认识家住大田坝锅场名叫郑晓银的同学，请告诉她，她的大学录取通知书落在今天乘坐的车上，师傅电话为17771269207。。。。。肯定很着急，相互转发一下 不要赞转发就可以了。 <a title=""http://weibo.com/p/1001018008636098206000000"" href=""http://t.cn/R2dyxvQ"" target=""_blank"" mt=""url"" action-type=""feed_list_url"">http://t.cn/R2dyxvQ</a> ​",16-08-26 18:47,-1,-1,-1,-1,1
70,有谁认识家住文山邱北县大田坝锅场，名叫郑晓银的同学，请告诉她，她的大学录取通知书落在今天乘坐的车上，师傅电话为17771269207。。。。。肯定很着急，相互转发一下！相信转发的力量无极限！ ​,16-08-25 16:50,-1,-1,-1,-1,1
71,"李志刚 15512804024 今天上午李志刚的三岁女儿在锦绣花园小区附近被人拐走了，女儿能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现我们家老太太都急疯了 有知情者请告之 万分感谢， 看到就转转吧 我们都会有孩子 ，谢谢你 ！必有重谢 10万元 ！ ​ <a href=""http://ww4.sinaimg.cn/large/005W7EG1gw1f7brc3vfyxj30ed0j675f.jpg"" target=""_blank""><i class=""m_icon_16 pic""></i></a>",16-08-30 14:32,-1,-1,-1,-1,1
72,篮子欧尼酱：有谁认识家住大坝场郭家坝名叫郑晓银的同学，请告诉她，她的大学录取通知书落在今天乘坐的车上，师傅电话为17771269207。。。。。肯定很着急，相互转发一下 ...,16-08-27 08:00,-1,-1,-1,-1,1
73,昨天107岁邵逸夫先生出殡了...一个外国人乔布斯去世的时候，我们中国人铺天卷地的刷屏，而邵逸夫去世了，却没有看见有人悼念，2008年汶川地震，他捐了1亿多，我们有千百个学校的教学楼叫做“逸夫教学楼”，多少医院有“逸夫门诊楼＂，这位老人一生捐赠了数以千百亿计的医疗设施和教育设施，对国人来说 ​,16-08-28 20:24,-1,-1,-1,-1,1
74,帝吧fb出征：#资本控制话语权##日本人的新浪#找亮点[微笑][微笑],16-08-25 14:27,-1,-1,-1,-1,1
