,content,time,forward,comment,like,VIP,link
50,以上视频为：雅加达亚运会中国裁判杨建平被日本选手喷水挑衅后忍无可忍冲上擂台摔倒日本教练踢翻日本选手……这个必须点个赞，像霍元甲陈真一样的中国好男儿网页链接​​​,18-8-29 15:32,2,2,9,0,1
51,雅加达亚运会中国裁判杨建平，被日本选手喷水挑衅后，看到日本选手在台上，对被倒地的选手出手和侮辱，忍无可忍冲上擂台摔倒前来阻挠的日本教练。并一脚踢翻想再次攻击杨建平的日本选手……想知道中国功夫吗？这个必须点个赞！网页链接​​​,18-8-30 13:54,30,43,233,0,1
52,雅加达亚运会中国裁判杨建平被日本选手喷水挑衅后忍无可忍冲上擂台摔倒日本教练踢翻日本选手……这个有血性的中国男人必须点个赞！转了[强][强][强]网页链接​​​,18-9-2 11:35,0,4,10,0,1
53,雅加达亚运会中国裁判杨建平被日本选手喷水挑衅后忍无可忍冲上擂台摔倒日本教练踢翻日本选手……这个必须转!网页链接​​​,18-9-1 11:43,1,2,6,0,1
54,雅加达亚运会中国裁判杨建平被日本选手喷水挑衅后忍无可忍冲上擂台摔倒日本教练踢翻日本选手……这个必须点个赞！转了网页链接​​​,18-9-1 12:20,0,1,7,0,1
55,雅加达亚运会中国裁判杨建平被日本选手喷水挑衅后忍无可忍冲上擂台摔倒日本教练踢翻日本选手……，干净利落！网页链接​​​,18-9-1 16:26,4,4,8,0,1
56,这挂面千万别吃小美人诚实守信的微博视频​​​,18-9-1 05:57,0,1,1,0,1
0,真是太可怕了了！邯郸电视台新闻主播，台上突然心梗，年仅26岁！一点征兆都没有！生命只在一瞬间！所以，不要纠缠过去，别奢望未来，活在当下！多喝牛蒡茶！生命如此脆弱，疾病不分男女，不分年纪大小.，唯一的预防治疗方法是：看到视频的小伙伴，赶紧快喝牛蒡茶！......达州·南外好吃街XDD百变大咖的微博视频,18-8-11 07:21,0,3,0,0,1
1,这是河北邯郸电视台新闻主播，台上突然心梗，年仅26岁！一点征兆都没有，生命只在一瞬间！所以，工作别太拼，不纠缠过去，别奢望未来，活在当下！  给我们的一个信号是：健康的身体都是首位！没了健康就什么都没有了！  ​​​,18-8-10 18:36,0,0,0,0,0
2,邯郸电视台新闻主播，工作中突遇心梗，年仅26岁！一点征兆都没有，生命只在一瞬间。不要说你还年轻，疾病年轻化！预防大于治疗！🙏深圳#云南省·文山壮族苗族自治州[地点]#国际健身气功超话,18-8-9 11:20,0,0,0,1,1
3,[流泪][流泪][流泪]真是太可怕了了！邯郸电视台新闻主播，台上突然心梗，年仅26岁！一点征兆都没有！生命只在一瞬间！所以不纠缠过去，别奢望未来，活在当下！生命如此脆弱，意外不分年纪.......祝愿看到视频的朋友活在当下，不管有钱没钱健康最重要！吃货吃你妹的微博视频​​​,18-8-4 21:13,0,0,0,0,1
4,真是太可怕了！[惊恐][惊恐][惊恐][流泪][流泪][流泪]邯郸电视台新闻主播，台上突然心梗，年仅26岁！一点征兆都没有！生命只在一瞬间！所以不纠缠过去，别奢望未来，活在当下！生命如此脆弱，意外不分年纪.......不管有钱没钱健康最重要！天河汇健康管理的微博视频​​​,18-8-29 15:36,0,5,0,0,1
5,吃了那么久还没看出来，原来金龙鱼挂面是这样制做出来的，这些商家真的害人害己，太黑了网页链接​​​,18-8-31 09:29,0,82,1,0,1
6,突发！南宁桃源路发生严重车祸，现场多人受伤]8月30日中午11时许，南宁桃源路发生一起重大车祸。据目击者称，一辆白色面包车连撞数辆电动自行车，南国早报记者在现场看到，有数名伤者倒在地上，伤势不明，现场还有电动车、共享单车侧翻在地。目前，救援人员已赶到现场，医护人员也已展开抢救。【目前x死xx伤，呼吁市民积极参与献血！】30日中午，记者南宁中心血站获悉，因区医院门口（植物桃园路）发生严重交通事故，受伤人数较多。12时许，区医院已与该站预约了各个血型的红细胞146个单位（29200毫升）以及血浆43000毫升。现在血液库存一直处于偏紧的状态，各种血型都是出于偏紧状态，O型最要紧一些。呼吁市民积极参与无偿献血。（南宁晚报记者 叶祯）贴脸对撸的秒拍视频,18-8-30 18:33,2,1,6,0,1
7,作为一个两次重度煤气中毒最终醒来的幸运者，我看到这个悲催的故事，真不知如何表态了。只求大家再遇到煤气中毒或触电身亡者，尸体多放几天，因为他们真有可能再活过来。。。 ​​​,18-8-30 08:08,344,1204,4131,1,0
8,开车的不要往桃源路方向走了，给受伤的人留个生命通道。意外无处不在…飞来横祸，太惨烈……7死19伤，有个刚刚出生婴儿，今早刚办出院的婴儿被撞得全身都是血。如果能预料哪里还有伤痛一只阿毛i的微博视频​​​,18-8-30 13:07,5,0,55,0,1
9,网传咸阳杀人碎尸案，求证？@咸阳公安@咸阳身边事@咸阳资讯快报律师周开勇的微博视频​​​,18-8-23 20:42,25,439,280,1,1
10,#红星#删除 ​​​,18-8-29 21:44,7,131,42,0,1
11,湖北咸宁市横沟镇一妇女见老公赌博叫不回，一气之下挑来一担粪水把参赌者全泼了。这才是真正的——泼妇，见者有粪😄 👍鱿鱼才子的微博视频​​​,18-8-12 16:16,29,47,346,0,1
12,雅加达亚运会中国裁判杨建平被日本选手喷水挑衅后忍无可忍冲上擂台摔倒日本教练踢翻日本选手……这个必须点个赞！转了网页链接​​​,18-8-28 12:49,3,0,19,1,1
13,雅加达亚运会中国裁判杨建平被日本选手喷水挑衅后忍无可忍冲上擂台摔倒日本教练踢翻日本选手……，干净利落！网页链接​​​,18-8-29 11:35,0,1,0,0,1
14,雅加达亚运会中国裁判杨建平被日本选手喷水挑衅后忍无可忍冲上擂台摔倒日本教练踢翻日本选手……这个必须点个赞！转了[强][强][强]网页链接​​​,18-8-29 13:01,1,1,23,1,1
15,雅加达亚运会中国裁判杨建平被日本选手喷水挑衅后忍无可忍冲上擂台摔倒日本教练踢翻日本选手……这个必须点个赞！👍网页链接​​​,18-8-29 12:25,0,4,3,1,1
16,雅加达亚运会中国裁判杨建平被日本选手喷水挑衅后忍无可忍冲上擂台摔倒日本教练踢翻日本选手……这个必须点个赞！转了网页链接​​​,18-8-28 15:12,1,2,10,0,1
17,雅加达亚运会中国裁判杨建平被日本选手喷水挑衅后忍无可忍冲上擂台摔倒日本教练踢翻日本选手……这个必须点个赞！网页链接​​​,18-8-28 22:18,0,14,28,0,1
18,这是韩国工程建设公司承建的老挝一个水电站大坝，发生坍塌事故的场面，已经造成了数人死亡，数百人失踪的惨剧。韩国的建造质量就和韩国黑哨一样，经不起世界的检验。😭😭😭😭😭#互粉##超级话题##热门话题榜##熊猫守护者##情感##正能量##超级话题精选#芒果与草莓918的秒拍视频​​​,18-8-12 19:04,12,52,12,1,1
19,据传是山西保德同舟煤矿在露天釆区挖到含金矿脉，当地老百姓闻讯后纷纷赶到现场进行抢救性拣拾。苏健这厮的微博视频​​​,18-8-27 15:20,51,126,305,1,1
20,网页链接不知道大家每次去超市买盐时有没有注意看包装袋，配料表中有一项赫然写着——“亚铁氰化钾”。如果去掉“亚铁”二字，我会立即被吓死。氰化钾极其危险，致死量一般为50mg～250mg，氰化钾在10秒钟内能使人丧失意志，几分钟内可以毒死一人，所以又称“闪电杀手”。一旦服下进入胃中，几乎没有生还的可能!佛山·乐从镇,18-8-11 22:02,0,1,0,0,1
21,近来网上传我们每天用的食盐，里面加了一种化学学品叫亚铁氰化钾，我回去把平时用的食盐袋子上看了一下，确实加有抗凝剂，这种抗凝剂再深查确实就是亚铁气氰化钾，人食用后对肠胃，肝肾影响極大，不知为何我们国家的管理人员难道不懂吗，有人吃了，肌干上升，肠胃不适，不知应该哪个去管这些事。望传观。成都·西安北路,18-8-21 13:53,0,1,1,0,1
22,<中国卖盐的是畜生>中央党校余教授的经历：《盐⾥⾯加进了亚铁氰》大约是⼗几年前，有一段时间我总是感觉到胃口不好，胃口发闷，不想吃东⻄，尤其不想吃肉类，总想吃凉⻄瓜，感觉⾆头厚重。一位中医说我中焦不通。另一位老中医摸着我的脉说，你怎么胃火这么大呢？你胃火不应该大呀？后来我准备忙过那几天去医院做胃镜检查，可是过了一些天自动好了。于是就忘记这件事，但是过了一段时间⼜是胃⼝发闷，然后过些天又好了。      后来体检发现我转氨酶升⾼——总胆红素升高——肌酐升高，过上一段时间好些，然后又升高。最严重时感觉肾脏明显不对劲了，并且尿尿呈现酱油色。我亲属中有位协和毕业的博士，他认为我这些症状是某种化学物质导致的，让我细查。我后来⼀一样样排查我的⻝品，最后我终于发现了盐⾥面的抗结剂：亚铁氰化钾！我当时上⽹一查⼤吃一惊，⽹上已经有那么多的谴责，责问中盐为什么往盐里面加亚铁氰化钾！？我马上改⽤了不含抗结剂的盐，不久所有的症状都消了，化验单恢复正常，但是此后肌酐这项一直是正常值内的高数值，也就是说我的肾脏受到了严重伤害。我原来以为这只是我的个⼈体质问题，但是后来⼏次在聚餐时发现结晶，但是用⼿一捏就碎了。       2016年夏天我给成都的朋友快递⼀大箱不含抗结剂的盐，结果2017年夏天我去成都在他家吃饭，他拿出我给他快递的盐说还剩几袋⼦你能吃的盐，我一看也只有轻微的结晶，用⼿一捏也碎了，根本不影响正常使用。那可是在较潮湿的地区放了一年的盐！所以我现在问问中盐总公司为什什么⼀定要往盐里面加亚铁氰化钾？ 前年我给河北某大媒体做专家，在饭桌上我拿出我带去的不含亚铁氰化钾的盐，饭桌上领导听说了亚铁氰化钾的事情，⻢上给中盐河北公司一位领导打电话，要买他们不含亚铁氰化钾的盐，盐业公司那边的领导惊讶： “啊？你们知道这事儿呀……”。       2015年夏天我去⼤庆市，朋友知 道了我不吃亚铁氰化钾的盐，第二天 就跑到中盐大庆公司销售点去买，卖 盐的⼈听说他要买几箱子，就极力向 他推销含亚铁氰化钾盐，我朋友说我 就是专⻔为买不含亚铁氰化钾的盐， 为什么要让我买含亚铁氰化钾的盐？ 卖盐的⼈说这盐好。我的朋友当然没 有那么笨。我后来知道央视有一群朋友也和我一样，不买亚铁氰化钾盐。 我每次在饭店吃饭要求看看饭店的盐袋子，看是否含亚铁氰化钾，结果绝⼤部分饭店都⽤含亚铁氰化钾的盐， 我问他们为什么要买这种盐，他们⼀脸茫然，他们说不知道盐里⾯还加这种东西。大部分朋友也都不知道盐⾥里面的亚铁氰化钾。       我问加拿大的亲属，加拿大的盐 是否也含亚铁氰化钾。亲属说加拿⼤ 的超市卖的盐都是圆粒的，不含抗结 剂，如果你要用粉末的盐，在超市就有一个小机器，把圆粒的盐倒进去，一摁电钮，盐就打成了粉末，装袋带⾛，自⼰加⼯，不收费。       前些年北京市场一直在卖几种不含抗结剂的盐，盐的袋子上就明确 写着“本品不不含抗结剂”， （见图1） 看来这些盐被挤出了北京市场，现在北京各大超市都以卖含亚铁氰化钾的 盐为主。（见图2） [图片] 现在即使就是不含抗结剂的盐，盐袋子上也不再标明“本品不含抗结剂”那几个字了。看来有人不希望大家注意抗结剂的问题。       我推荐一下辨别方法： 看配料表，上面只写一种物质如氯化钠、海盐或者湖盐、矿盐，是最好的盐。含第二种物质的往往是碘酸钾，还凑合能吃。含第三种物质，就是抗结剂，我建议不要吃。如果你家里有孩⼦、孕妇、老⼈都要引起注意他们的肝脏、肾脏没有年轻人那么强壮。       以下为百度查询“亚铁氰化钾”简略版： 食盐中加“抗结剂”：化学名称为：亚 铁氰化钾 3.基本用途 主要⽤作钢铁⼯业的渗碳剂，以提⾼钢铁制件的表面硬度。印染工业用作氧化助剂，使精元棉布染色逐步进行保持染色质量。颜料工业⽤作生产颜料华蓝的主要原料。化学工业用作除铁剂。食品行业用作食品添加剂----食盐抗结剂。 4.相关危害 健康危害：该品属低毒类。吸⼊引起咳嗽、气短。⼤量口服引起胃肠不适有资料料报道，中毒时肾脏受损害，尿糖⼤量增加。 环境危害：对环境有严重危害。中国还有哪家企业不坑人的吗？咱还需要恶狼狗特朗普出这么大力来打垮咱们吗？,18-8-16 05:43,3,1,2,0,0
23,我发表了头条文章:《转发:(中国卖盐的是畜生)》  ​​​,18-8-22 22:39,7,4,3,0,0
24,刚刚看到朋友圈一个热帖《中国卖盐的都是畜生》，里面主要提到一种防止食用盐结块的添加剂“亚铁氰化钾”对人体的伤害。这帖子一会就被“和谐”了！有没有懂行的出来辟个谣？@北京人不知道的北京事儿@人民日报@北村@崔永元@光远看经济@黄西Joe_Wong@邱启明@央视财经是真的吗​​​,18-8-27 10:27,0,2,0,0,1
25,老挝东南部阿速坡省地区在建的一座水电站大坝坍塌事故，50亿立方米洪水在几小时内下泄，场面太震撼了！老股民大张的秒拍视频​​​,18-8-3 21:57,15,13,4,1,1
26,[流泪][流泪][流泪]真是太可怕了了！[惊恐][惊恐][惊恐]邯郸电视台新闻主播，台上突然心梗，年仅26岁！一点征兆都没有！生命只在一瞬间！所以不纠缠过去，别奢望未来，活在当下！生命如此脆弱，意外不分年纪.......祝愿看到视频的亲们活在当下，不管有钱没钱健康最重要！没有健康、一切为零。蒲菇老刘520的微博视频,18-8-25 01:18,1,11,15,0,1
27,寿光村庄洪灾现状网页链接​​​,18-8-22 15:33,7,5,20,0,1
28,四川乐山中铁五局仁寿至屏山新高速公路13标 项目部殴打讨薪农民工致一人当场死亡  在这起事件中发生一死一伤  ​​​,18-8-22 14:04,20,164,22,0,0
29,与木耳种植户的对话，喷农药也是没办法！污盟主的微博视频​​​,18-8-21 23:01,13,4,10,1,1
30,给木耳打农药在做食品蔬菜生意的行内人都是见怪不怪了，你听听吧，有什么办法呢？西安影视圈的微博视频​​​,18-8-21 15:35,0,1,0,0,1
31,灾难现场……50亿立方米洪水😱大数云海君的秒拍视频​​​,18-8-23 10:07,59,47,25,1,1
32,七夕情人节那天，位于安徽省芜湖广电大厦地下停车场内，42岁的女主播与54岁的副总编情人玩车震，结果把副总编的命给玩丟了，目前女主播的己被警方控制，男的家属在闹。它告诉我们——做爱有风险，车震要小心！网页链接​​​,18-8-22 09:58,59,63,57,0,1
33,#上海爆料#今天中午大华新村居民家中火灾防盗窗阻止了逃生活活，，，，，网页链接​​​,18-8-23 20:08,17,64,52,0,1
34,#山东寿光#看到这个视频真的是不知道怎么表达内心的难受 一个小小的弥河承担了比黄河还大的排水量 灾难面前已经很难过了 却还要承担种种推卸责任的骂名网页链接​​​,18-8-23 13:18,371,1,201,0,1
35,苏家屯卫生服务中心通知：昨晚夜间十点中心医院召开紧急会议，苏家屯发现急性传染病，叫炭疽杆菌病，大沟1例，十里河两例，苏家屯30公里以内封闭，希望大家近期别吃猪，牛，羊肉了，一旦感染，无法医冶，直接疫情解除为止，望周知。好心人帮忙转发谢谢🙏希望大家重视起来，吓人 ​​​,18-8-22 20:22,2,13,0,0,0
36,石家庄正定县：昨天凌晨二点二十三分，十三名男女感染猪病毒死亡，有的猪场猪，大批被埋葬，已经死亡人数13人，最大的64岁，最小的9岁，参与抢救的医生已被隔离，河北1台电视新闻己播岀，暂时别吃猪肉，家禽，特别是猪肉，目前河北有167个已感染，正定县朱河村的猪肉就有病毒。收到马上发给你关心的人，最好是群友。为了您的健康，请转发。污染严重，家禽少吃。......沙河·新城镇,18-8-8 20:12,0,1,0,0,1
37,看看这馒头能吃吗，宝鸡人民生活在水深火热之中@宝鸡城事楼市西安的微博视频​​​,18-8-18 23:17,2,5,7,0,1
38,😱😱商丘42年不遇的特大暴雨，损失惨重！玉米倒了、果园毁了、送餐员车子丢了、多少车的车牌都冲飞了、结婚的新娘新郎也不到酒店了，也别求助警察蜀黍啦！警察蜀黍也是无能为力呀​​​,18-8-18 22:14,0,0,0,0,0
39,#商丘暴雨#.😱河南省商丘市2018年8月18 号已经持续降雨12个小时之久整个商丘交通全部瘫痪！能自己动手解决的，还是自己解决吧，警察叔叔也被困在大雨里啦紫瞳忧忧的微博视频​​​,18-8-18 21:51,1,0,0,0,1
40,#商丘暴雨#我发的这个就是河南商丘的#温比亚进入河南#降雨量破纪录了……很多地方已经停电了……这两天还会有雨郑州最近也出现了猪瘟……挺住小冰冰babymini仙女的微博视频​​​,18-8-18 19:54,7,26,36,0,1
41,我在威海，我为商丘祈福42年一次的大暴雨2018.8.18农历七月初八的商丘地区！看着这些画面不免有点毛骨悚然！不寒而栗！心酸备至！[难过]🙏🙏为商丘祈福，为我的家乡商丘，但愿损失降到最低🙏🙏lll89898的微博视频​​​,18-8-19 09:43,1,1,5,0,1
42,#商丘暴雨#商丘的恒大名都，感受一下哎呦丿阮经天的老婆的微博视频​​​,18-8-19 08:24,0,0,1,0,1
43,“跪下哭，你妈妈死了。”网页链接​​​,18-8-17 14:53,1610,2178,2247,1,1
44,【地狱空荡荡，魔鬼在人间】8月13日，广东东莞城管一拳打晕死女摊主，城管打人之后还恐吓她女儿说“跪在这里哭，你知道吗，你媽媽死啦”网页链接​​​,18-8-17 20:38,80,47,40,1,1
45,心中升起莫名的恨，禽兽穿戴衣冠的时候更加显露禽兽的本性！8月13日，广东东莞城管一拳打晕女摊主，城管打人之后还恐吓她女儿说“跪在这里哭，你知道吗，你妈死啦”！网页链接​​​,18-8-17 20:45,538,261,64,1,1
46,#大连身边事##大连暴雨#8.15大连暴雨最全记录，没有之一！详情见：（内有惊喜，99%的大连人没见过）8.15大连暴雨最全记录，没有之一！大连说的秒拍视频​​​,18-8-15 20:53,178,70,194,0,1
47,#大连暴雨#西游记。。游泳的游不丢的xoxo的微博视频​​​,18-8-15 17:26,1,0,3,0,1
48,#大连爆料#【大连暴雨】静待悟空出世#大连大玩家#大连大玩家的微博视频​​​,18-8-15 16:53,0,1,5,0,1
49,姑苏粮仓也着火了下一家犯罪表演会轮到谁呢？ ​​​,18-8-14 16:56,0,0,0,0,0
50,下午宜昌跑暴了，这是在江边拍摄的暴雨突降的舜间红火炎焱的微博视频​​​,18-7-28 21:45,4,3,11,0,1
51,我上传了一个视频 👿 看看这位大叔…最近天气炎热，水果极易变质，卖水果说，山东临沂的桃子发去各地卖，不打防腐剂是根本没法运输这些化学成分光用水、盐水是无法清除的，最后就是被我们吃进肚子里。网页链接​​​,18-8-9 19:40,0,3,0,0,1
52,#大广高速霸州段#大广高速霸州段被油罐车把桥炸断，全线封闭，回京的请绕行！小蘇荙的秒拍视频​​​,18-8-14 11:31,0,0,2,0,1
53,最近常州怎么了常州波哥_的微博视频​​​,18-8-8 16:06,13,31,99,0,1
54,傍晚朋友在园博园里看到的海市蜃楼，带来了很棒的感觉时间不够用啊的花园的微博视频​​​,18-7-26 18:44,100,38,239,0,1
55,"👆昨天10点19分内蒙古锡盟东乌旗发生地壳推移。人们常称呼为""走蛟""，地质上称呼为""重力滑移""。这是人类第一次用视频记录看到地壳运动！开眼了，大自然真是不可抗衡啊！亻灬老樵的秒拍视频​​​",18-8-14 18:35,0,13,6,0,1
56,青州市特大交通事故 死亡人数升至15人果然是你46763的微博视频​​​,18-8-12 22:54,0,1,1,0,1
57,中国特警当街打死德牧！！！！🆘🆘2018年7月28日，绵阳中沅广场附近（高新区双碑中街），绵阳又有一#砌岭畴舒bfii#只狗狗被警察打死了，据群众说，狗狗没有咬人，只是有皮肤病，可能是走丢了，在那耍，有人报警，警察来了就棒击德牧狗狗致死。不止一次打死狗了！绵阳市长热线：0816-12345绵阳公安 ​​​...全文哈爷不只搞笑啊的秒拍视频,18-8-9 06:24,0,0,0,0,1
58,中国特警当街打死德牧！！！！🆘🆘2018年7月28日，绵阳中沅广场附近（高新区双碑中街），绵阳又有一只狗狗被警察打死了，据群众说，狗狗没有咬人，只是有皮肤病，可能是走丢了，在那耍#恕朋俄驭bfja#，有人报警，警察来了就棒击德牧狗狗致死。不止一次打死狗了！绵阳市长热线：0816-12345绵阳公安 ​​​...全文,18-8-8 06:07,0,0,0,0,1
59,#杭州桐庐廊桥垮塌#要点脸好吗？死8伤3哪里来的数据？昨晚11点就死了14个，还有很多躺在ICU的好吗？明明是凉亭没有计算荷重就往上架才塌的，扯什么大风！派一车又一车的部队守着医院不让家属见家人，凌晨5点持枪来拖车抢死人，还说天灾人祸！那些贪官呢？都是有子女有家人的不怕遭报应吗？ ​​​,18-7-28 22:51,0,14,7,0,1
60,网传一个推拿私人诊所，从人贩子手里买了一个小孩子做活体示范。请大家转发 ，找找这几个畜生！为这个小孩子找到父母亲，转发就等于做件善事！网页链接​​​,18-8-9 20:48,0,0,1,0,1
61,网传一个推拿私人诊所，从人贩子手里买了一个小孩子做活体示范，先把孩子脖子扭歪，然后再校正，请大家转发 ，人肉那牲口，找找这几个畜生！为这个小孩子找到父母亲，转发就等于做件善事！网页链接​​​,18-8-9 19:37,1,0,0,0,1
62,网传一个推拿私人诊所，从人贩子手里买了一个小孩子做活体示范。请大家转发 ，找找这几个畜生！为这个小孩子找到父母亲，转发就等于做件善事！网页链接​​​,18-8-9 12:12,0,3,0,0,1
63,网传一个推拿私人诊所，从人贩子手里买了一个小孩子做活体示范。请大家转发 ，找找这几个畜生！为这个小孩子找到父母亲，转发就等于做件善事！ ​​​,18-8-8 21:37,0,2,0,0,0
64,偷小孩蓄意致残去乞讨 这种人真的该死吧 全家下地狱微博视频​​​,18-8-8 18:20,0,4,3,0,1
65,偷小孩的大家看看啊用户646376463790656的微博视频​​​,18-8-9 15:02,1,1,1,0,1
66,有没认识这个小朋友的，被拐卖的，在顺德区容桂的二郎派出所现在，不认识的可以麻烦动动手指转发一下，就当行善积德吧，真是可怜的孩子！网页链接​​​,18-8-8 01:07,0,4,0,0,1
67,我上传了一个视频 有没认识这个小朋友的，被拐卖的，在顺德区容桂的二郎派出所现在，不认识的可以麻烦动动手指转发一下，就当行善积德吧，真是可怜的孩子网页链接​​​,18-8-9 08:57,0,0,0,0,1
68,有没认识这个小朋友的，被拐卖的，在顺德区容桂的二郎派出所现在，不认识的可以麻烦动动手指转发一下，就当行善积德吧，真是可怜的孩子网页链接​​​,18-8-9 07:43,0,0,1,0,1
69,地点坐标:五大连池市区。据说，一位老人，出于正义好心警告他人切勿上当，却结束了自己的生命。旁边那么多人居然没有一个人能够伸出援手。他日当我们年迈的时候，需要帮忙的时候，别人也都这样在旁边看热闹，却不肯帮忙，你能体会到那种绝望么？这老大爷帮人自己却惨遭不幸，真心不值。真心希望社会人士能增加点正能量。五大连池真人真事，让两个外地骗子活生生打死了，杀人偿命！网页链接,18-8-8 09:23,0,15,4,0,1
70,转～三亚大东海，鲨鱼吞噬了游客……开心最重要oy的微博视频​​​,18-8-3 08:08,0,0,0,0,1
0,刘波全家跪谢大家了！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子双辽·王奔镇,18-8-1 10:34,0,1,0,0,1
1,刘波全家跪谢大家了！快转！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看 ​​​ ...展开,18-8-1 09:14,0,1,0,0,0
2,刘波全家跪谢大家了！快转！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你吕梁·李家湾乡,18-8-1 09:14,0,1,0,0,1
3,刘波全家跪谢大家了！快转！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你吕梁·李家湾乡,18-8-1 09:10,0,1,0,0,1
4,帮朋友转发，刘波全家跪谢大家了！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你！长沙·东岸乡,18-7-31 22:36,0,1,1,0,1
5,刘波全家跪谢大家了！快转！本人：刘波，电话：15864936688，今天上午的5岁儿子在唐海双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你！,18-7-31 17:54,0,1,0,0,0
6,刘波全家跪谢大家了！快转！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢🙏🙏🙏,18-7-31 16:28,0,1,3,0,0
7,刘波全家跪谢大家了！快转！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你网页链接,18-7-31 12:49,0,1,0,0,1
8,@刘波全家跪谢大家了！快转！本人：刘波，电话：15864936688，今天上午的5岁儿子在广州市白云区太和镇田心村双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你,18-8-3 00:28,0,0,0,0,1
9,刘波全家跪谢大家了！快转！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你苏州·郭巷,18-7-31 12:47,0,1,0,0,1
10,坐标  四平刘波全家跪谢大家了！本人：刘波，电话：15864936688，今天上午的5岁儿子在双语幼儿园附近被人拐走了，儿子能说出他妈妈的手机号码 从监控上看是被一个三十多岁女人抱走了现我们家老奶奶都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 刘波，电话：15864936688，如果看一眼懒得转的冷漠人也请你伸出手指按3秒 看到就转转吧 我们都会有孩子乌鲁木齐·全季酒店(乌鲁木齐铁路局店),18-8-2 00:01,0,1,0,0,1
